,cash,LQD,EFA,IEF,EEM,TLT,SHY,SPY
2008-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1573987296262727,1.1354738489464421e-10
2008-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1558621581837296,1.1352025453078638e-10
2008-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.1582366908933615,1.1185559797802213e-10
2008-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.1572586366477258,1.1424397949680103e-10
2008-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1575388226048193,1.1627956624050631e-10
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.1599129843709952,1.1474158474902655e-10
2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.1601378998178717,1.1670040648039394e-10
2008-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1599969413045863,1.1561816250842912e-10
2008-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1594366930381865,1.1873546556662017e-10
2008-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1595771569601971,1.192627128683309e-10
2008-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1620995724610925,1.174866974852363e-10
2008-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1611192925546663,1.1966971910594443e-10
2008-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1595771569601974,1.2090923429801845e-10
2008-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1616790462297915,1.1965122262671093e-10
2008-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1615394478425116,1.189296925476515e-10
2008-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.161959479482538,1.198269345297362e-10
2008-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1627999137060472,1.2040979216116858e-10
2008-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1637809354993855,1.1876324283332233e-10
2008-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1646222352576254,1.1746817310784407e-10
2008-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.1661642472042757,1.1801396338571952e-10
2008-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.1651827308196625,1.182174711542194e-10
2008-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.1630807179022498,1.199287256115311e-10
2008-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1650427614889265,1.1749593177577373e-10
2008-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1646222352576254,1.1783818638699059e-10
2008-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.1653231947416733,1.1898520058412454e-10
2008-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.164762699179636,1.204282607422434e-10
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.1653231947416733,1.191332282143101e-10
2008-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.166798807878397,1.1737043948105178e-10
2008-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.1672198287009978,1.172695553980191e-10
2008-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1679227665501857,1.137390089110999e-10
2008-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1675011274884917,1.1409666202279253e-10
2008-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1669384062656853,1.164534019678081e-10
