,cash,SPY,LQD,EEM,EFA,TLT,IEF,SHY
2007-05-18,0.0,0.01427960484147846,2.307378287437975e-11,1.2873445040824174e-11,0.051475712115483824,1.2717166898875695e-10,4.0263895832220313e-10,1.0682211923807676
2007-05-21,0.0,0.014272124598877068,2.310415194702719e-11,1.2896782398461028e-11,0.05123864856123731,1.2755197443790782e-10,4.0317775108553807e-10,1.0684892947765707
2007-05-22,0.0,0.014260890743169208,2.3030399119219927e-11,1.2898815852434528e-11,0.05128349673950746,1.2689372347136952e-10,4.0205091963553635e-10,1.0687556706620054
2007-05-23,0.0,0.014262765140471412,2.300871982264779e-11,1.2878520781914858e-11,0.0515461939413461,1.2652794183238083e-10,4.012671945943827e-10,1.0684892947765707
2007-05-24,0.0,0.014133650486612984,2.303690424029827e-11,1.2568989775809783e-11,0.05105284840944195,1.2664499022370563e-10,4.0180585497620333e-10,1.0688903384707529
2007-05-25,0.0,0.014192592331238886,2.302173894551585e-11,1.2761810312201393e-11,0.051379616105695,1.2635252089615604e-10,4.0136502453347473e-10,1.069557388083862
2007-05-29,0.0,0.014244053933263397,2.2976176455833316e-11,1.2718171568970417e-11,0.05144368660010941,1.2633776311053184e-10,4.0053218595050355e-10,1.0684892947765707
2007-05-30,0.0,0.014360069971115887,2.299353972667975e-11,1.2848075807982434e-11,0.051661535623677896,1.2660109816017854e-10,4.009241676144433e-10,1.0692897789767355
2007-05-31,0.0,0.014345097921508157,2.2974024363444707e-11,1.2884610881839373e-11,0.05191781370860243,1.2636712269813887e-10,4.007774359439567e-10,1.0686224827192878
2007-06-01,0.0,0.08023581394470156,0.0,0.0,0.019332724325704265,0.0,0.0,1.0351785145875554
2007-06-04,0.0,0.08024624621920647,0.0,0.0,0.01938487409994894,0.0,0.0,1.0355672067834776
2007-06-05,0.0,0.07992860625599053,0.0,0.0,0.019285319760399617,0.0,0.0,1.0346588240377799
2007-06-06,0.0,0.07906938374594488,0.0,0.0,0.019007987860058067,0.0,0.0,1.0359575723160364
2007-06-07,0.0,0.07764255432099867,0.0,0.0,0.01868324275366721,0.0,0.0,1.034789583343542
2007-06-08,0.0,0.07865277394768293,0.0,0.0,0.018887099521954106,0.0,0.0,1.0351785145875554
2007-06-11,0.0,0.07878816824348103,0.0,0.0,0.018951100077493916,0.0,0.0,1.0353081981769083
2007-06-12,0.0,0.07792893500616083,0.0,0.0,0.018614502749683813,0.0,0.0,1.0343996959071653
2007-06-13,0.0,0.0790954402958394,0.0,0.0,0.018856277985767632,0.0,0.0,1.0346588240377803
2007-06-14,0.0,0.07960051792735785,0.0,0.0,0.018996135638638823,0.0,0.0,1.0346588240377803
2007-06-15,0.0,0.08005343418635179,0.0,0.0,0.01915020875659256,0.0,0.0,1.0360870168572989
2007-06-18,0.0,0.0799592916248556,0.0,0.0,0.019256872988869324,0.0,0.0,1.0360870168572989
2007-06-19,0.0,0.08015807338600021,0.0,0.0,0.019275837983264224,0.0,0.0,1.0379044994929671
2007-06-20,0.0,0.07904411565073016,0.0,0.0,0.019048281092511173,0.0,0.0,1.036866552681962
2007-06-21,0.0,0.07948341899831358,0.0,0.0,0.019221319204859814,0.0,0.0,1.0372557229740662
2007-06-22,0.0,0.07873552414360152,0.0,0.0,0.018955836645689287,0.0,0.0,1.0386839157935848
2007-06-25,0.0,0.07835900217035224,0.0,0.0,0.01895110007749392,0.0,0.0,1.0395920594911914
2007-06-26,0.0,0.07755358766947534,0.0,0.0,0.01885627798576764,0.0,0.0,1.038943402496336
2007-06-27,0.0,0.07865708094841682,0.0,0.0,0.018991390429698805,0.0,0.0,1.0388134798588922
2007-06-28,0.0,0.0786466272193628,0.0,0.0,0.019005617415774227,0.0,0.0,1.038553515059959
2007-06-29,0.0,0.07867273204199282,0.0,0.0,0.019145467868024874,0.0,0.0,1.0406307234464696
2007-07-02,0.0,0.0,1.3746420649443597e-13,0.046569155518658104,0.0,5.697915354937277e-13,1.1583234309944042e-12,1.0935462164757412
2007-07-03,0.0,0.0,1.3749078124911895e-13,0.046940192959181656,0.0,5.663174434829833e-13,1.1548877671795563e-12,1.093134887375199
2007-07-05,0.0,0.0,1.366038521681025e-13,0.04714825184118729,0.0,5.599708013675507e-13,1.1484450915013776e-12,1.0916301533937218
2007-07-06,0.0,0.0,1.3633918766112325e-13,0.04795618056800897,0.0,5.576995575627147e-13,1.145724410544057e-12,1.0914935876136211
2007-07-09,0.0,0.0,1.366170634641322e-13,0.04842083101963768,0.0,5.597034275939144e-13,1.1498763622098376e-12,1.0923149906145209
2007-07-10,0.0,0.0,1.3755697199040582e-13,0.04746726107541206,0.0,5.691904255323786e-13,1.1577516135898817e-12,1.0943667408365116
2007-07-11,0.0,0.0,1.369348595789923e-13,0.047859088221179326,0.0,5.633109905191234e-13,1.1537417526766544e-12,1.0938193480359426
2007-07-12,0.0,0.0,1.3639208654969734e-13,0.0489097720895104,0.0,5.61373600705102e-13,1.1504493310791293e-12,1.093134887375199
2007-07-13,0.0,0.0,1.3698770476311099e-13,0.04951657902849962,0.0,5.629101458310224e-13,1.1530262324689012e-12,1.093683033295879
2007-07-16,0.0,0.0,1.3734515266754524e-13,0.049031122688670346,0.0,5.68321549120387e-13,1.1576079875509687e-12,1.09477756785698
2007-07-17,0.0,0.0,1.3705397606108095e-13,0.048993001036631616,0.0,5.671187794498799e-13,1.1551748657287454e-12,1.0940931071962363
2007-07-18,0.0,0.0,1.3745107575508935e-13,0.04839308803726396,0.0,5.692573376942641e-13,1.1593259729870287e-12,1.0957347835178697
2007-07-19,0.0,0.0,1.3715989019788251e-13,0.048875075830006644,0.0,5.69123042158086e-13,1.159184189291747e-12,1.0955990963778983
2007-07-20,0.0,0.0,1.375436622362079e-13,0.0485387292546679,0.0,5.742673858154193e-13,1.1649108841762647e-12,1.0973780915997433
2007-07-23,0.0,0.0,1.3738486711231736e-13,0.04994308625081379,0.0,5.733317935800455e-13,1.1644810039956599e-12,1.096556563078825
2007-07-24,0.0,0.0,1.372127085297735e-13,0.04823358342015158,0.0,5.754699591474231e-13,1.167629953082908e-12,1.097652101800074
2007-07-25,0.0,0.0,1.373187300754859e-13,0.048510986272294165,0.0,5.766054239790385e-13,1.1692058477664143e-12,1.098471998560752
2007-07-26,0.0,0.0,1.3702743710936823e-13,0.04603863503829799,0.0,5.814157565747546e-13,1.1785129839694624e-12,1.1010722712634782
2007-07-27,0.0,0.0,1.3652444118004336e-13,0.04544220137465482,0.0,5.830854192058338e-13,1.1808032473959525e-12,1.1023041247247911
2007-07-30,0.0,0.0,1.3673622469993367e-13,0.04692978731792192,0.0,5.814157565747545e-13,1.1777974637617094e-12,1.1009362075634515
2007-07-31,0.0,0.0,1.3667005186013194e-13,0.045969285673842085,0.0,5.856245865321151e-13,1.1826642447563815e-12,1.1027153283053148
2007-08-01,0.0,4.681999522764077e-14,1.2469000799396623e-13,0.040880743401225224,2.8485251251935394e-16,1.8444638195180557e-13,0.0,1.1065513734706878
2007-08-02,0.0,4.719410533259519e-14,1.2452057708167777e-13,0.041332723646518243,2.857173895582552e-16,1.8491215335876574e-13,0.0,1.1071029702229884
2007-08-03,0.0,4.5979097629940176e-14,1.2513747165528362e-13,0.03954952364607125,2.8056446945583275e-16,1.8614004770786317e-13,0.0,1.1098627190940988
2007-08-06,0.0,4.6749662462324884e-14,1.2470205496731175e-13,0.04025537434859438,2.836273448481479e-16,1.8478511014523313e-13,0.0,1.1084831598566878
2007-08-07,0.0,4.724846172563305e-14,1.2504063189724876e-13,0.04055566707997396,2.8460030688745564e-16,1.8463695916656434e-13,0.0,1.1075168884259148
2007-08-08,0.0,4.790715588062353e-14,1.2517363699486075e-13,0.04191783020180605,2.8921282388069596e-16,1.823930413651623e-13,0.0,1.106690186733381
2007-08-09,0.0,4.648746566465787e-14,1.2506479096271465e-13,0.04018415403630863,2.8096090518347294e-16,1.8264709060884796e-13,0.0,1.1098627190940986
2007-08-10,0.0,4.6270056488619186e-14,1.2450851382863855e-13,0.03948760320009763,2.7613219629656977e-16,1.8222363388783902e-13,0.0,1.1094488008911723
2007-08-13,0.0,4.643633602661212e-14,1.2494400377523213e-13,0.03987767744768162,2.766728183342518e-16,1.8275293929602535e-13,0.0,1.1104145680049147
2007-08-14,0.0,4.5726479441350354e-14,1.2573010948526137e-13,0.03884676246412772,2.7400620352677695e-16,1.8323990522934074e-13,0.0,1.111932562267246
2007-08-15,0.0,4.5096599814932725e-14,1.2539154069517122e-13,0.037320498361049455,2.6759203633636297e-16,1.8258364336884076e-13,0.0,1.1134508086880925
2007-08-16,0.0,4.54355369787841e-14,1.2416990433931412e-13,0.036685853522547475,2.6643893992732786e-16,1.844677871839783e-13,0.0,1.1156578260935832
2007-08-17,0.0,4.627005648861918e-14,1.2438759640360635e-13,0.03784679807138424,2.688893847339899e-16,1.8372674721805754e-13,0.0,1.1166240975243562
2007-08-20,0.0,4.6247662677805013e-14,1.2528262954425026e-13,0.037924190200696914,2.697540647372413e-16,1.8383259590523493e-13,0.0,1.1180032785239942
2007-08-21,0.0,4.634038925393506e-14,1.25536576486435e-13,0.03778488484954291,2.6957393036751387e-16,1.8472156374954708e-13,0.0,1.1195206423900372
2007-08-22,0.0,4.689035422673706e-14,1.2579062110678202e-13,0.03941019662252034,2.7595206192684236e-16,1.8442538573680802e-13,0.0,1.1180032785239944
2007-08-23,0.0,4.6848770405542976e-14,1.2585108388922156e-13,0.03961143686791256,2.771771858123484e-16,1.8506040349311337e-13,0.0,1.1173132467467735
2007-08-24,0.0,4.742753023158251e-14,1.261292957148813e-13,0.04055566707997395,2.8200580712785165e-16,1.859706774139194e-13,0.0,1.1152444122076877
2007-08-27,0.0,4.698626164874347e-14,1.2579062110678202e-13,0.04074141878571841,2.790150248905575e-16,1.8694438618027273e-13,0.0,1.1167624064700188
2007-08-28,0.0,4.5953506577136857e-14,1.2686707515413193e-13,0.03908513474953367,2.733936196911739e-16,1.872620933697831e-13,0.0,1.119659581731988
2007-08-29,0.0,4.685518456485656e-14,1.2628654941627455e-13,0.04063306161733072,2.7966355678584604e-16,1.8675394530457236e-13,0.0,1.1182798964153193
2007-08-30,0.0,4.673047901039005e-14,1.2666147076241949e-13,0.04042564233077928,2.7771774217148057e-16,1.880029722077257e-13,0.0,1.1192452852912886
2007-08-31,0.0,4.719090153216092e-14,1.2725410859239724e-13,0.04146895151731311,2.8258237722521925e-16,1.8815112318639452e-13,0.0,1.1192452852912886
2007-09-04,0.0,0.0,0.0,0.04218992077509388,0.0,0.0,1.0732348983933937e-13,1.1191678727934409
2007-09-05,0.0,0.0,0.0,0.041551847312662746,0.0,0.0,1.0799061010051105e-13,1.1220773484307383
2007-09-06,0.0,0.0,0.0,0.04187708307204921,0.0,0.0,1.0775966941941532e-13,1.120691511614637
2007-09-07,0.0,0.0,0.0,0.040932368525483445,0.0,0.0,1.0891446837055239e-13,1.1245696357470312
2007-09-10,0.0,0.0,0.0,0.04096333234594684,0.0,0.0,1.0915817122173733e-13,1.124984932915175
2007-09-11,0.0,0.0,0.0,0.04179034004435205,0.0,0.0,1.0892727831347081e-13,1.12332323993517
2007-09-12,0.0,0.0,0.0,0.04193901071297598,0.0,0.0,1.0865782590734116e-13,1.1242926448914112
2007-09-13,0.0,0.0,0.0,0.04240362703114302,0.0,0.0,1.0801633918138611e-13,1.1226313301419781
2007-09-14,0.0,0.0,0.0,0.04248727656790686,0.0,0.0,1.0815748059294499e-13,1.1224926455988822
2007-09-17,0.0,0.0,0.0,0.04221779592314565,0.0,0.0,1.0822156443098656e-13,1.1223537089020714
2007-09-18,0.0,0.0,0.0,0.04426209230381115,0.0,0.0,1.0810613845092296e-13,1.1238775998769819
2007-09-19,0.0,0.0,0.0,0.04446341014056191,0.0,0.0,1.0772113722031173e-13,1.1238775998769819
2007-09-20,0.0,0.0,0.0,0.04432402958178133,0.0,0.0,1.0650236362617129e-13,1.121522610258354
2007-09-21,0.0,0.0,0.0,0.04491253972997555,0.0,0.0,1.070412752631205e-13,1.1230468794638366
2007-09-24,0.0,0.0,0.0,0.045470081239184675,0.0,0.0,1.0718240984998949e-13,1.124292644891411
2007-09-25,0.0,0.0,0.0,0.0452997272228973,0.0,0.0,1.0719525391635735e-13,1.125262680231939
2007-09-26,0.0,0.0,0.0,0.04590371928132321,0.0,0.0,1.0723372469325196e-13,1.124569635747031
2007-09-27,0.0,0.0,0.0,0.04658514498351611,0.0,0.0,1.0758004358158207e-13,1.126647634510039
2007-09-28,0.0,0.0,0.0,0.046290892318679853,0.0,0.0,1.076185484819261e-13,1.1253999779296042
2007-10-01,0.0,0.0,0.0,0.050560977517822375,0.0,1.8362084788946938e-11,0.0,1.122822965477724
2007-10-02,0.0,0.0,0.0,0.050905368043213696,0.0,1.8419930412139184e-11,0.0,1.1235162894170605
2007-10-03,0.0,0.0,0.0,0.04936375432547723,0.0,1.8366221162002505e-11,0.0,1.123377700086179
2007-10-04,0.0,0.0,0.0,0.04985578161060532,0.0,1.8436466304423993e-11,0.0,1.1239328119795642
2007-10-05,0.0,0.0,0.0,0.05151871321040099,0.0,1.8238141196318422e-11,0.0,1.1226845019084857
2007-10-08,0.0,0.0,0.0,0.05097096623852634,0.0,1.822366689060439e-11,0.0,1.123793845363753
2007-10-09,0.0,0.0,0.0,0.05176471664789419,0.0,1.820094503861507e-11,0.0,1.1212979797914557
2007-10-10,0.0,0.0,0.0,0.05183360597855038,0.0,1.8211268571367337e-11,0.0,1.1215752842148616
2007-10-11,0.0,0.0,0.0,0.05137767913149299,0.0,1.8192686692410134e-11,0.0,1.1218514567834783
2007-10-12,0.0,0.0,0.0,0.052315775165254055,0.0,1.8103844071133064e-11,0.0,1.1206047816137623
2007-10-15,0.0,0.0,0.0,0.0516761672482788,0.0,1.81079684442668e-11,0.0,1.1206047816137623
2007-10-16,0.0,0.0,0.0,0.0507184009404877,0.0,1.8114173603846246e-11,0.0,1.1219908006842194
2007-10-17,0.0,0.0,0.0,0.05188936648558028,0.0,1.8312483112053435e-11,0.0,1.1246252555873983
2007-10-18,0.0,0.0,0.0,0.052151759266830806,0.0,1.8413736052489398e-11,0.0,1.1261493609421636
2007-10-19,0.0,0.0,0.0,0.04992135939577628,0.0,1.8688506662627165e-11,0.0,1.1290622521235378
2007-10-22,0.0,0.0,0.0,0.0502821596750666,0.0,1.8690570649182306e-11,0.0,1.1280914979991519
2007-10-23,0.0,0.0,0.0,0.0516761672482788,0.0,1.866578481063784e-11,0.0,1.1282310934231794
2007-10-24,0.0,0.0,0.0,0.051338333480897495,0.0,1.8804208708941304e-11,0.0,1.1304491515254977
2007-10-25,0.0,0.0,0.0,0.05199104470882194,0.0,1.874017472606018e-11,0.0,1.1297551987779446
2007-10-26,0.0,0.0,0.0,0.053463743583225136,0.0,1.8696757808879e-11,0.0,1.129893788108826
2007-10-29,0.0,0.0,0.0,0.05469374546308492,0.0,1.8769062137886893e-11,0.0,1.129893788108826
2007-10-30,0.0,0.0,0.0,0.0536605585793047,0.0,1.8758749405064278e-11,0.0,1.1297551987779446
2007-10-31,0.0,0.0,0.0,0.05483807577987188,0.0,1.8589347708550923e-11,0.0,1.1279526571449838
2007-11-01,0.0,1.9970250309762766e-11,7.464500509384171e-13,0.05461456860116957,1.7474742535282668e-11,0.0,0.0,1.129622834188584
2007-11-02,0.0,1.9992738863765668e-11,7.418174091862042e-13,0.05492434696001129,1.7572180823711122e-11,0.0,0.0,1.1310113113466138
2007-11-05,0.0,1.984067725962552e-11,7.436422692643541e-13,0.05301466489320793,1.729230411168823e-11,0.0,0.0,1.1308734679542525
2007-11-06,0.0,2.0107773040795287e-11,7.390801190689796e-13,0.05502646081165656,1.7553525483157165e-11,0.0,0.0,1.130178225051796
2007-11-07,0.0,1.9557707760797122e-11,7.385886815663161e-13,0.05327337308738301,1.7248769945489695e-11,0.0,0.0,1.133374233323869
2007-11-08,0.0,1.9458535154205754e-11,7.397823323833658e-13,0.05354569610874162,1.7279864698865945e-11,0.0,0.0,1.135179881331459
2007-11-09,0.0,1.919144342210945e-11,7.430811788354031e-13,0.05228621074020666,1.6944010629142756e-11,0.0,0.0,1.1355969266405888
2007-11-12,0.0,1.9001033043219302e-11,7.427997251044977e-13,0.04939275547029442,1.6666202114350948e-11,0.0,0.0,1.1382354098621361
2007-11-13,0.0,1.958018011850618e-11,7.390801190689796e-13,0.05288192165205292,1.7114014678154202e-11,0.0,0.0,1.134764091426631
2007-11-14,0.0,1.9525972472700236e-11,7.359217432341712e-13,0.05293296004349393,1.7087058838359772e-11,0.0,0.0,1.1353193567494129
2007-11-15,0.0,1.924432972027592e-11,7.387292453647172e-13,0.05171430856543435,1.6805111409986144e-11,0.0,0.0,1.1390693749399654
2007-11-16,0.0,1.9277378257865354e-11,7.387991778345216e-13,0.0523542848761243,1.685901301309641e-11,0.0,0.0,1.1390693749399654
2007-11-19,0.0,1.9008967877511886e-11,7.444844406995214e-13,0.049940817134767126,1.6413276203883186e-11,0.0,0.0,1.142821276236971
2007-11-20,0.0,1.9125322052489822e-11,7.397823323833655e-13,0.051312647333601025,1.6780228805662095e-11,0.0,0.0,1.1424046075491316
2007-11-21,0.0,1.8733933212976075e-11,7.449765770609772e-13,0.0487289598314553,1.6400841829300192e-11,0.0,0.0,1.1460167823473228
2007-11-23,0.0,1.9057886083686494e-11,7.412558528513917e-13,0.05016888005281966,1.681340183274802e-11,0.0,0.0,1.144765897500794
2007-11-26,0.0,1.86374046513548e-11,7.535385756675355e-13,0.04817750902291512,1.6550109744928356e-11,0.0,0.0,1.1479611525302857
2007-11-27,0.0,1.8851618183431555e-11,7.470818192865512e-13,0.05002251668894351,1.6774009099250954e-11,0.0,0.0,1.144488076528758
2007-11-28,0.0,1.9454567062213887e-11,7.418877609712842e-13,0.052762766760393404,1.7250840661840426e-11,0.0,0.0,1.1435150126542653
2007-11-29,0.0,1.946117919917585e-11,7.446950767394858e-13,0.052115980388342885,1.7109865688093788e-11,0.0,0.0,1.1455993604169028
2007-11-30,0.0,1.9656885766153106e-11,7.483454957545778e-13,0.05255853376156526,1.7203160024701126e-11,0.0,0.0,1.1461557556035564
2007-12-03,0.0,9.606912464977067e-13,1.9348941148176547e-12,0.050259114113625505,8.879944564378888e-13,8.853646132927878e-12,0.0,1.1505914275576916
2007-12-04,0.0,9.521051627262986e-13,1.935805220195087e-12,0.05012777223761192,8.82408992557474e-13,8.852708545388324e-12,0.0,1.150451476856077
2007-12-05,0.0,9.68043063296639e-13,1.9285175813857497e-12,0.05235408139928274,8.926133560156814e-13,8.74711961111183e-12,0.0,1.1508704487678292
2007-12-06,0.0,9.818991509704305e-13,1.914306938591667e-12,0.0531782782338752,9.01099165402911e-13,8.670494166081034e-12,0.0,1.1484975739338934
2007-12-07,0.0,9.817038648091409e-13,1.89790896853408e-12,0.05254779942837669,8.975542479146634e-13,8.573314455523248e-12,0.0,1.1472397780055452
2007-12-10,0.0,9.893147793984005e-13,1.899183384104971e-12,0.05256423759565312,9.067918512905642e-13,8.521923140345746e-12,0.0,1.1464029658588735
2007-12-11,0.0,9.62188130528292e-13,1.9175873273818643e-12,0.050337918217594924,8.831607212862501e-13,8.6891856356985e-12,0.0,1.1505914275576916
2007-12-12,0.0,9.7168563825409e-13,1.911573381617346e-12,0.05184840087368809,9.008841993092753e-13,8.599478099544631e-12,0.0,1.147660007336
2007-12-13,0.0,9.696688322095988e-13,1.9006421642453643e-12,0.05042329656683618,8.825164103443968e-13,8.506039051099301e-12,0.0,1.1459837424633808
2007-12-14,0.0,9.573744362146138e-13,1.8791436417999204e-12,0.049221502055092015,8.586701837266575e-13,8.466789548381496e-12,0.0,1.1431913927502118
2007-12-17,0.0,9.437133690969964e-13,1.8973624979812396e-12,0.04712326552547676,8.404098125487021e-13,8.542484402794675e-12,0.0,1.1465421621092662
2007-12-18,0.0,9.489820449738014e-13,1.9031920791762565e-12,0.04841700241534665,8.509368209270474e-13,8.597605615589347e-12,0.0,1.1458441689873766
2007-12-19,0.0,9.489820449738014e-13,1.918132714145596e-12,0.04873223926399906,8.439545995171599e-13,8.711611846956014e-12,0.0,1.14877634366029
2007-12-20,0.0,9.549673898539381e-13,1.908842473905291e-12,0.04899820247637164,8.499696692853716e-13,8.692919839113785e-12,0.0,1.149614161741924
2007-12-21,0.0,9.687333709922415e-13,1.9068369823700337e-12,0.050475849663461414,8.621078792076666e-13,8.565845510467919e-12,0.0,1.1477980719095604
2007-12-24,0.0,9.759272191486347e-13,1.8971789763588227e-12,0.051329561641162404,8.656326966483004e-13,8.525656267311503e-12,0.0,1.1468219377706255
2007-12-26,0.0,9.780197890523682e-13,1.8977282165949407e-12,0.05159562190921499,8.680559923237623e-13,8.45091299428175e-12,0.0,1.145704092543892
2007-12-27,0.0,9.6572559226122e-13,1.9089826439633576e-12,0.050404993908864944,8.627687661628117e-13,8.543036083178168e-12,0.0,1.1482120141465018
2007-12-28,0.0,9.633051328422032e-13,1.915020914772317e-12,0.05059455897649346,8.701492687109682e-13,8.676251556385634e-12,0.0,1.149613155806962
2007-12-31,0.0,9.561774203596095e-13,1.918682436065762e-12,0.04998596878093265,8.647515575480366e-13,8.728796287233207e-12,0.0,1.1514342753141367
2008-01-02,0.0,1.3790346406850194e-11,1.92629560357252e-11,0.051654721224519154,1.1511780845864706e-11,1.3640248217699368e-10,0.0,1.1510426243695941
2008-01-03,0.0,1.3783686926874102e-11,1.9199396849241383e-11,0.05211947498715891,1.1530913930069134e-11,1.362146183685558e-10,0.0,1.1528598072370952
2008-01-04,0.0,1.3445901639765291e-11,1.9357387919512644e-11,0.05055398636888122,1.1268945432560826e-11,1.3624357151618863e-10,0.0,1.1545368400484617
